,True_value,Prediction_value,method
378,0.337588,0.47353462346122904,LGB
379,0.964304,0.9702871919113946,LGB
380,0.418782,0.371350766328225,LGB
381,0.8978010000000001,0.8319050526402704,LGB
382,1.0,0.9796853751682256,LGB
383,0.891443,0.901613528125012,LGB
384,0.22869299999999998,0.17426956812561487,LGB
385,0.7585529999999999,0.9019444075976087,LGB
386,0.09579299999999999,0.16639436156561294,LGB
387,0.8807219999999999,0.9226845278824367,LGB
388,0.590406,0.6157303418903964,LGB
389,0.107676,0.052925221151702444,LGB
390,0.11908099999999999,0.2131017736724306,LGB
391,0.812828,0.8248712810561215,LGB
392,0.6464880000000001,0.4509557913969894,LGB
393,0.92585,0.9313378895692365,LGB
394,0.006778,0.030471653240687017,LGB
395,0.9414,0.8697326590081521,LGB
396,0.94884,0.9055051235783735,LGB
397,0.503417,0.5756463454172208,LGB
398,0.715828,0.7602632930537679,LGB
399,0.9236059999999999,0.9832699784163206,LGB
400,0.5634239999999999,0.6378213191958706,LGB
401,0.5597489999999999,0.6565913451928965,LGB
402,0.437312,0.3123283276613859,LGB
403,0.739799,0.8071587818362111,LGB
404,0.689307,0.5076307474844345,LGB
405,0.842809,0.9298034842813407,LGB
406,0.811013,0.7288642594336602,LGB
407,0.056492999999999995,0.09733094422655236,LGB
408,0.243556,0.3797329595425913,LGB
409,0.6858489999999999,0.7732786797640753,LGB
410,0.992836,0.9863575688615924,LGB
411,0.5436300000000001,0.4642961293400043,LGB
412,1.0,0.9544037819284823,LGB
413,0.993923,0.9802823956410225,LGB
414,0.554558,0.7607013052135908,LGB
415,0.8942950000000001,0.880223437410343,LGB
416,0.996142,0.9639824192899477,LGB
417,0.651119,0.687801473557343,LGB
418,0.920319,0.9327475026592739,LGB
419,0.776456,0.8217974822935264,LGB
420,0.050606,0.06760202742762152,LGB
421,0.842218,0.8400344134053459,LGB
422,1.0,0.9865324271167388,LGB
423,0.893174,0.883296449703636,LGB
424,0.44184799999999996,0.4638471182396244,LGB
425,0.780213,0.829438131777879,LGB
426,0.12593800000000002,0.5682363858481042,LGB
427,0.96693,0.9398983920693715,LGB
428,0.084398,0.12593533724046793,LGB
429,0.96529,0.9130325635087181,LGB
430,0.993511,0.9803492757034836,LGB
431,0.149446,0.1594077273927127,LGB
432,0.434992,0.5178091491254903,LGB
433,0.520976,0.5676982055481359,LGB
434,0.072244,0.18479472380922346,LGB
435,0.21475999999999998,0.14043693157330386,LGB
436,0.985168,0.944291823189687,LGB
437,0.000678,0.03309180306561871,LGB
438,0.832882,0.9317795152171106,LGB
439,0.064542,0.1397139977379957,LGB
440,0.9936530000000001,0.9328304939612728,LGB
441,1.0,0.9868545836093381,LGB
442,1.0,0.9899155579761137,LGB
443,0.586016,0.6248179424481568,LGB
444,0.43557299999999993,0.4133120165135142,LGB
445,0.967414,0.9147777917671995,LGB
446,0.918343,0.9410022344214889,LGB
447,0.7658010000000001,0.748010998510308,LGB
448,1.0,0.990960964477623,LGB
449,0.38206999999999997,0.3736112171720455,LGB
450,0.621502,0.6514225243662048,LGB
451,0.647368,0.7260321457845901,LGB
452,1.0,0.9869071772585701,LGB
453,0.9105979999999999,0.854623611824707,LGB
454,0.736286,0.9090101222145374,LGB
455,0.759865,0.7377364763109743,LGB
456,0.9890190000000001,0.9843189679548476,LGB
457,1.0,0.9543036322730111,LGB
458,1.0,0.9892412366046224,LGB
459,1.0,0.9527102833409128,LGB
460,1.0,0.9888226161865024,LGB
461,1.0,0.9858581484866185,LGB
462,1.0,0.9777308609517658,LGB
463,0.674678,0.6464289252630917,LGB
464,0.0,0.03035198215223321,LGB
465,0.916999,0.9363963945733741,LGB
466,0.103245,0.07125917042485043,LGB
467,0.981074,0.9903127764871348,LGB
468,0.344939,0.3327766796832104,LGB
469,0.076038,0.0669604707959865,LGB
470,0.985875,0.9763466302018212,LGB
471,0.0,0.06596823198884898,LGB
472,0.731665,0.6107800993729726,LGB
473,0.9182389999999999,0.9750273280214308,LGB
474,0.990347,0.9797836263525935,LGB
475,0.48288000000000003,0.5030751366605876,LGB
476,0.8244370000000001,0.633597607769498,LGB
477,0.041455,0.05211881386021317,LGB
478,0.570044,0.6296003511983562,LGB
479,0.67833,0.8137906641120306,LGB
480,0.8332069999999999,0.8239849815322733,LGB
481,0.5989359999999999,0.7156535690360675,LGB
482,0.689176,0.6924654171632856,LGB
483,0.612287,0.7806425427485431,LGB
484,0.526098,0.40771303085212207,LGB
485,0.915651,0.9166120698696253,LGB
486,0.460815,0.43749464938416416,LGB
487,0.327474,0.32442196851856464,LGB
488,0.8978010000000001,0.8895188148046933,LGB
489,0.583282,0.6520874904304971,LGB
490,0.77084,0.8818488588249751,LGB
491,0.658507,0.5677739267860679,LGB
492,0.367199,0.7416888458779329,LGB
493,1.0,0.9874721329135047,LGB
494,0.006412,0.03506933420601456,LGB
